,author_id,Author
611,1000612,শেখ রফিক
612,1000613,সমীরণ মজুমদার
613,1000614,নূহ-উল-আলম লেনিন
614,1000615,"মোঃ মোশারফ হোসেন                                                                               ,                                                                                                                                          ড. নীরু শামসুন্নাহার"
615,1000616,মহসীন শস্ত্রপাণি
616,1000617,"এ বি এম শহিদুল ইসলাম                                                                               ,                                                                                                                                          মিজানুর রহমান সৌরভ"
617,1000618,রেমন্ড লোট্টা
618,1000619,বিরূপাক্ষ পাল
619,1000620,আজিজুল হক
620,1000621,ফয়েজ আলম
621,1000622,এম. এ. সামাদ
622,1000623,ব্রাত্য রাইসু
623,1000624,ওবেইদ জাগীরদার
624,1000625,কার্তিক ঠাকুর
625,1000626,শফিকুল কবীর চন্দন
626,1000627,মাহবুব কামরান
627,1000628,খোকন মাহমুদ
628,1000629,জিয়া হায়দার
629,1000630,সেলিনা শিরীন শিকদার
630,1000631,বাদল ঘোষ
631,1000632,শ্যামলকান্তি দাশ
632,1000633,সোহরাব পাশা
633,1000634,দিলওয়ার হাসান
634,1000635,চিরঞ্জীব সরকার
635,1000636,সুমন সরদার
636,1000637,অয়ন আহমেদ
637,1000638,তরফদার মেরাজ
638,1000639,নাসির আহমেদ
639,1000640,শফিকুল হক স্বপন
640,1000641,টোকন ঠাকুর
641,1000642,মাহাবুব হাসান
642,1000643,রাগীব হাসান
643,1000644,বিক্রম সাহা
644,1000645,মঞ্জুষ দাশগুপ্ত
645,1000646,তমালিকা পন্ডা শেঠ
646,1000647,যোহরা হাসীন
647,1000648,রাশেদুজ্জামান
648,1000649,ওমর ফারুক জীবন
649,1000650,সরকার মাসুদ
650,1000651,স্বপন মাঝি
